molecule_chembl_id,relation,standard_relation,standard_units,standard_value,units,value,target
CHEMBL1761684,=,=,nM,21300.0,uM,21.3,DPP4
CHEMBL1761685,=,=,nM,26200.0,uM,26.2,DPP4
CHEMBL1761686,=,=,nM,32700.0,uM,32.7,DPP4
CHEMBL1761687,=,=,nM,29100.0,uM,29.1,DPP4
CHEMBL1765236,=,=,nM,0.7,nM,0.7,DPP4
CHEMBL63860,=,=,nM,1.0,nM,1.0,DPP4
CHEMBL1765235,=,=,nM,7.0,nM,7.0,DPP4
CHEMBL1765234,=,=,nM,19.0,nM,19.0,DPP4
CHEMBL63860,=,=,nM,1600.0,nM,1600.0,DPP4
CHEMBL67279,=,=,nM,470.0,nM,470.0,DPP4
CHEMBL1765235,=,=,nM,8.3,nM,8.3,DPP4
CHEMBL1765234,=,=,nM,20.0,nM,20.0,DPP4
CHEMBL67279,=,=,nM,1.5,nM,1.5,DPP4
CHEMBL1771583,=,=,nM,3100.0,uM,3.1,DPP4
CHEMBL1771584,=,=,nM,4000.0,uM,4.0,DPP4
CHEMBL1779688,=,=,nM,92.6,nM,92.6,DPP4
CHEMBL1779689,=,=,nM,311.0,nM,311.0,DPP4
CHEMBL1779690,=,=,nM,44.8,nM,44.8,DPP4
CHEMBL1779691,=,=,nM,42.7,nM,42.7,DPP4
CHEMBL1779692,=,=,nM,116.0,nM,116.0,DPP4
CHEMBL1779693,=,=,nM,54.1,nM,54.1,DPP4
CHEMBL1779694,=,=,nM,38.5,nM,38.5,DPP4
CHEMBL1779695,=,=,nM,13.7,nM,13.7,DPP4
CHEMBL1779696,=,=,nM,48.9,nM,48.9,DPP4
CHEMBL1779697,=,=,nM,50.7,nM,50.7,DPP4
CHEMBL1779698,=,=,nM,38.9,nM,38.9,DPP4
CHEMBL1779699,=,=,nM,33.9,nM,33.9,DPP4
CHEMBL1779700,=,=,nM,33.8,nM,33.8,DPP4
CHEMBL1779701,=,=,nM,30.8,nM,30.8,DPP4
CHEMBL1779702,=,=,nM,26.7,nM,26.7,DPP4
CHEMBL1779703,=,=,nM,29.0,nM,29.0,DPP4
CHEMBL1779704,=,=,nM,7.4,nM,7.4,DPP4
CHEMBL1779705,=,=,nM,12.0,nM,12.0,DPP4
CHEMBL1779706,=,=,nM,7.4,nM,7.4,DPP4
CHEMBL1779707,=,=,nM,4.3,nM,4.3,DPP4
CHEMBL1779708,=,=,nM,1.7,nM,1.7,DPP4
CHEMBL1779709,=,=,nM,2.2,nM,2.2,DPP4
CHEMBL1779710,=,=,nM,0.9,nM,0.9,DPP4
CHEMBL1779711,=,=,nM,17.0,nM,17.0,DPP4
CHEMBL1779712,=,=,nM,11.0,nM,11.0,DPP4
CHEMBL1779713,=,=,nM,5.2,nM,5.2,DPP4
CHEMBL1779714,=,=,nM,1.3,nM,1.3,DPP4
CHEMBL1809262,=,=,nM,34.0,nM,34.0,DPP4
CHEMBL1809263,=,=,nM,49.0,nM,49.0,DPP4
CHEMBL1809264,=,=,nM,57.0,nM,57.0,DPP4
CHEMBL1808463,=,=,nM,26.0,nM,26.0,DPP4
CHEMBL1808464,=,=,nM,4.2,nM,4.2,DPP4
CHEMBL3216514,=,=,nM,84.0,nM,84.0,DPP4
CHEMBL3215633,=,=,nM,52.0,nM,52.0,DPP4
CHEMBL3216748,=,=,nM,7.5,nM,7.5,DPP4
CHEMBL1808468,=,=,nM,1.8,nM,1.8,DPP4
CHEMBL3216749,=,=,nM,55.0,nM,55.0,DPP4
CHEMBL3215858,=,=,nM,100.0,nM,100.0,DPP4
CHEMBL3215634,=,=,nM,9.2,nM,9.2,DPP4
CHEMBL3215859,=,=,nM,11.0,nM,11.0,DPP4
CHEMBL1808473,=,=,nM,2.2,nM,2.2,DPP4
CHEMBL1808474,=,=,nM,2.7,nM,2.7,DPP4
CHEMBL3142227,=,=,nM,1.3,nM,1.3,DPP4
CHEMBL1808475,=,=,nM,47.0,nM,47.0,DPP4
CHEMBL1814760,=,=,nM,17700.0,uM,17.7,DPP4
CHEMBL1814633,>,>,nM,50000.0,uM,50.0,DPP4
CHEMBL1814634,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814737,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814738,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814739,>,>,nM,50000.0,uM,50.0,DPP4
CHEMBL1814740,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814741,>,>,nM,50000.0,uM,50.0,DPP4
CHEMBL3216066,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814743,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814744,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814745,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL3215830,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814747,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814748,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814749,>,>,nM,50000.0,uM,50.0,DPP4
CHEMBL3216276,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814751,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814752,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814753,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1811949,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814754,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814755,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814756,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814757,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814758,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814632,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1814759,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL3216065,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1422,=,=,nM,40.0,uM,0.04,DPP4
CHEMBL142703,=,=,nM,120.0,uM,0.12,DPP4
CHEMBL385517,=,=,nM,0.6,nM,0.6,DPP4
CHEMBL98869,=,=,nM,165000.0,uM,165.0,DPP4
CHEMBL1814633,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1812727,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1812728,=,=,nM,16000.0,uM,16.0,DPP4
CHEMBL1812729,=,=,nM,87000.0,uM,87.0,DPP4
CHEMBL1812730,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1812731,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1812732,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1812733,=,=,nM,8300.0,uM,8.3,DPP4
CHEMBL1812734,=,=,nM,2400.0,uM,2.4,DPP4
CHEMBL1812735,=,=,nM,2400.0,uM,2.4,DPP4
CHEMBL1812736,=,=,nM,1600.0,uM,1.6,DPP4
CHEMBL1812737,=,=,nM,3800.0,uM,3.8,DPP4
CHEMBL1812738,=,=,nM,1900.0,uM,1.9,DPP4
CHEMBL1812900,=,=,nM,980.0,uM,0.98,DPP4
CHEMBL1812901,=,=,nM,360.0,uM,0.36,DPP4
CHEMBL1812902,=,=,nM,1100.0,uM,1.1,DPP4
CHEMBL1812903,=,=,nM,2400.0,uM,2.4,DPP4
CHEMBL1812904,=,=,nM,1900.0,uM,1.9,DPP4
CHEMBL1812905,=,=,nM,4000.0,uM,4.0,DPP4
CHEMBL1812906,=,=,nM,790.0,uM,0.79,DPP4
CHEMBL1812907,=,=,nM,870.0,uM,0.87,DPP4
CHEMBL1808475,=,=,nM,240.0,uM,0.24,DPP4
CHEMBL1812909,=,=,nM,1100.0,uM,1.1,DPP4
CHEMBL1812910,=,=,nM,280.0,uM,0.28,DPP4
CHEMBL1812911,=,=,nM,1500.0,uM,1.5,DPP4
CHEMBL1422,=,=,nM,3.5,nM,3.5,DPP4
CHEMBL142703,=,=,nM,0.58,nM,0.58,DPP4
CHEMBL376359,=,=,nM,1.0,nM,1.0,DPP4
CHEMBL1819089,=,=,nM,0.34,nM,0.34,DPP4
CHEMBL1819092,>,>,nM,1000.0,nM,1000.0,DPP4
CHEMBL1819091,=,=,nM,26.0,nM,26.0,DPP4
CHEMBL1819090,=,=,nM,1.1,nM,1.1,DPP4
CHEMBL34603,=,=,nM,1400.0,nM,1400.0,DPP4
CHEMBL289562,=,=,nM,42000.0,nM,42000.0,DPP4
CHEMBL36020,=,=,nM,10.0,nM,10.0,DPP4
CHEMBL34062,=,=,nM,0.1,nM,0.1,DPP4
CHEMBL1909975,=,=,nM,3.0,nM,3.0,DPP4
CHEMBL122206,=,=,nM,7.0,nM,7.0,DPP4
CHEMBL331950,=,=,nM,920.0,uM,0.92,DPP4
CHEMBL1929387,=,=,nM,3.8,nM,3.8,DPP4
CHEMBL1929388,=,=,nM,13.0,nM,13.0,DPP4
CHEMBL1929389,=,=,nM,32.0,nM,32.0,DPP4
CHEMBL1929390,=,=,nM,1.8,nM,1.8,DPP4
CHEMBL1929391,=,=,nM,15.0,nM,15.0,DPP4
CHEMBL1929392,=,=,nM,11.0,nM,11.0,DPP4
CHEMBL1929393,=,=,nM,80.0,nM,80.0,DPP4
CHEMBL1929394,=,=,nM,28.0,nM,28.0,DPP4
CHEMBL1929395,=,=,nM,110.0,nM,110.0,DPP4
CHEMBL1951417,=,=,nM,2100.0,nM,2100.0,DPP4
CHEMBL1951418,=,=,nM,400.0,nM,400.0,DPP4
CHEMBL1951419,=,=,nM,23.0,nM,23.0,DPP4
CHEMBL1951420,=,=,nM,10.0,nM,10.0,DPP4
CHEMBL1951421,=,=,nM,20.0,nM,20.0,DPP4
CHEMBL1951422,=,=,nM,25.0,nM,25.0,DPP4
CHEMBL1951423,=,=,nM,4.0,nM,4.0,DPP4
CHEMBL1951424,=,=,nM,17.0,nM,17.0,DPP4
CHEMBL1951425,=,=,nM,60.0,nM,60.0,DPP4
CHEMBL1951426,=,=,nM,15.0,nM,15.0,DPP4
CHEMBL1951427,=,=,nM,10.0,nM,10.0,DPP4
CHEMBL1951428,=,=,nM,5.0,nM,5.0,DPP4
CHEMBL1951429,=,=,nM,4.0,nM,4.0,DPP4
CHEMBL1951430,=,=,nM,1.0,nM,1.0,DPP4
CHEMBL1951431,=,=,nM,4.0,nM,4.0,DPP4
CHEMBL1951432,=,=,nM,0.5,nM,0.5,DPP4
CHEMBL1951433,=,=,nM,3.0,nM,3.0,DPP4
CHEMBL1951434,=,=,nM,8.0,nM,8.0,DPP4
CHEMBL1951435,=,=,nM,9.0,nM,9.0,DPP4
CHEMBL237500,=,=,nM,0.1,nM,0.1,DPP4
CHEMBL1951436,=,=,nM,60.0,nM,60.0,DPP4
CHEMBL1951437,=,=,nM,7.0,nM,7.0,DPP4
CHEMBL1951438,=,=,nM,6.0,nM,6.0,DPP4
CHEMBL1951439,=,=,nM,9.0,nM,9.0,DPP4
CHEMBL1951440,=,=,nM,45.0,nM,45.0,DPP4
CHEMBL1951595,=,=,nM,1.5,nM,1.5,DPP4
CHEMBL1951596,=,=,nM,4.0,nM,4.0,DPP4
CHEMBL1951597,=,=,nM,10.0,nM,10.0,DPP4
CHEMBL1951598,=,=,nM,0.5,nM,0.5,DPP4
CHEMBL1951599,=,=,nM,1.0,nM,1.0,DPP4
CHEMBL1951600,=,=,nM,2.0,nM,2.0,DPP4
CHEMBL1951601,=,=,nM,9.0,nM,9.0,DPP4
CHEMBL1951602,=,=,nM,25.0,nM,25.0,DPP4
CHEMBL1951603,=,=,nM,2.0,nM,2.0,DPP4
CHEMBL1951604,=,=,nM,4.0,nM,4.0,DPP4
CHEMBL1951605,=,=,nM,20.0,nM,20.0,DPP4
CHEMBL1951606,=,=,nM,250.0,nM,250.0,DPP4
CHEMBL1951607,=,=,nM,2.0,nM,2.0,DPP4
CHEMBL1951608,=,=,nM,3.0,nM,3.0,DPP4
CHEMBL1951609,=,=,nM,2.0,nM,2.0,DPP4
CHEMBL1951610,=,=,nM,10.0,nM,10.0,DPP4
CHEMBL1951611,=,=,nM,1.0,nM,1.0,DPP4
CHEMBL1949693,=,=,nM,5.5,nM,5.5,DPP4
CHEMBL1951612,=,=,nM,5.0,nM,5.0,DPP4
CHEMBL1951613,=,=,nM,7.5,nM,7.5,DPP4
CHEMBL1951416,=,=,nM,1.0,nM,1.0,DPP4
CHEMBL1951614,=,=,nM,2.0,nM,2.0,DPP4
CHEMBL2011528,=,=,nM,1650.0,uM,1.65,DPP4
CHEMBL2011534,=,=,nM,1100.0,uM,1.1,DPP4
CHEMBL2011535,=,=,nM,350.0,uM,0.35,DPP4
CHEMBL2011537,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL67279,=,=,nM,22.0,uM,0.022,DPP4
CHEMBL1422,=,=,nM,40.0,uM,0.04,DPP4
CHEMBL142703,=,=,nM,120.0,uM,0.12,DPP4
CHEMBL2022512,=,=,nM,13100.0,uM,13.1,DPP4
CHEMBL2024671,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2024672,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2024673,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2024674,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022505,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022506,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022507,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022508,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022509,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022510,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022511,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022513,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022514,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL1243374,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022515,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022516,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022517,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022518,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022519,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022520,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022521,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022522,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022523,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022524,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022525,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022526,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022527,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022528,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022529,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022530,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2021934,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022531,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022532,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022533,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022534,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL2022535,>,>,nM,100000.0,uM,100.0,DPP4
CHEMBL376359,=,=,nM,3.4,nM,3.4,DPP4
CHEMBL2023067,=,=,nM,1.4,nM,1.4,DPP4
CHEMBL2023066,=,=,nM,2.34,nM,2.34,DPP4
CHEMBL2022464,=,=,nM,13.78,nM,13.78,DPP4
CHEMBL2022467,=,=,nM,2.64,nM,2.64,DPP4
CHEMBL399610,=,=,nM,0.92,nmol/L,0.92,DPP4
CHEMBL391466,=,=,nM,1.6,nmol/L,1.6,DPP4
CHEMBL2058973,=,=,nM,0.61,nmol/L,0.61,DPP4
CHEMBL2058974,=,=,nM,0.73,nmol/L,0.73,DPP4
CHEMBL2058975,=,=,nM,0.51,nmol/L,0.51,DPP4
CHEMBL2058968,=,=,nM,2.2,nmol/L,2.2,DPP4
CHEMBL2058969,=,=,nM,0.95,nmol/L,0.95,DPP4
CHEMBL2058970,=,=,nM,0.56,nmol/L,0.56,DPP4
CHEMBL2058971,=,=,nM,0.37,nmol/L,0.37,DPP4
CHEMBL2058972,=,=,nM,0.61,nmol/L,0.61,DPP4
CHEMBL2058759,=,=,nM,1.6,nmol/L,1.6,DPP4
CHEMBL2058760,=,=,nM,0.8,nmol/L,0.8,DPP4
CHEMBL2058761,=,=,nM,0.59,nmol/L,0.59,DPP4
CHEMBL2058762,=,=,nM,0.39,nmol/L,0.39,DPP4
CHEMBL2058967,=,=,nM,1.2,nmol/L,1.2,DPP4
CHEMBL2058756,=,=,nM,0.5,nmol/L,0.5,DPP4
CHEMBL2058757,=,=,nM,0.55,nmol/L,0.55,DPP4
CHEMBL2058758,=,=,nM,0.42,nmol/L,0.42,DPP4
CHEMBL2063024,=,=,nM,2.3,nM,2.3,DPP4
CHEMBL2063025,=,=,nM,23.0,nM,23.0,DPP4
CHEMBL2063026,=,=,nM,2.1,nM,2.1,DPP4
CHEMBL2063027,=,=,nM,200.0,nM,200.0,DPP4
CHEMBL2063028,=,=,nM,18000.0,uM,18.0,DPP4
CHEMBL2063029,=,=,nM,29.0,nM,29.0,DPP4
CHEMBL2063030,=,=,nM,17.0,nM,17.0,DPP4
CHEMBL2063031,=,=,nM,53.0,nM,53.0,DPP4
CHEMBL2063032,=,=,nM,59.0,nM,59.0,DPP4
CHEMBL2063033,=,=,nM,6.2,nM,6.2,DPP4
CHEMBL2063034,=,=,nM,6.5,nM,6.5,DPP4
CHEMBL2063035,=,=,nM,20.0,nM,20.0,DPP4
CHEMBL2063036,=,=,nM,48.0,nM,48.0,DPP4
CHEMBL2063037,=,=,nM,15.0,nM,15.0,DPP4
CHEMBL2063038,=,=,nM,16.0,nM,16.0,DPP4
CHEMBL2063039,=,=,nM,17.0,nM,17.0,DPP4
CHEMBL2063040,=,=,nM,0.3,nM,0.3,DPP4
CHEMBL63860,=,=,nM,0.46,nM,0.46,DPP4
CHEMBL393336,=,=,nM,6.0,nM,6.0,DPP4
CHEMBL2069828,=,=,nM,85.7,nM,85.7,DPP4
CHEMBL2069829,=,=,nM,194.0,nM,194.0,DPP4
CHEMBL2069830,=,=,nM,291.0,nM,291.0,DPP4
CHEMBL2069831,=,=,nM,264.0,nM,264.0,DPP4
CHEMBL2069832,=,=,nM,99.7,nM,99.7,DPP4
CHEMBL2069833,=,=,nM,569.0,nM,569.0,DPP4
CHEMBL2069834,=,=,nM,50.4,nM,50.4,DPP4
CHEMBL2069835,=,=,nM,101.0,nM,101.0,DPP4
CHEMBL2069836,=,=,nM,103.0,nM,103.0,DPP4
CHEMBL2069837,=,=,nM,212.0,nM,212.0,DPP4
CHEMBL2069838,=,=,nM,52.6,nM,52.6,DPP4
CHEMBL2069839,=,=,nM,45.3,nM,45.3,DPP4
CHEMBL2069840,=,=,nM,39.0,nM,39.0,DPP4
CHEMBL2069841,=,=,nM,64.6,nM,64.6,DPP4
CHEMBL2069842,=,=,nM,56.4,nM,56.4,DPP4
CHEMBL2069843,=,=,nM,45.3,nM,45.3,DPP4
CHEMBL2069844,=,=,nM,53.4,nM,53.4,DPP4
CHEMBL2069845,=,=,nM,56.9,nM,56.9,DPP4
CHEMBL2069846,=,=,nM,47.7,nM,47.7,DPP4
CHEMBL2069847,=,=,nM,67.7,nM,67.7,DPP4
CHEMBL2069848,=,=,nM,24.9,nM,24.9,DPP4
CHEMBL2069849,=,=,nM,65.4,nM,65.4,DPP4
CHEMBL2069850,=,=,nM,57.6,nM,57.6,DPP4
CHEMBL2069851,=,=,nM,74.4,nM,74.4,DPP4
CHEMBL2069852,=,=,nM,91.5,nM,91.5,DPP4
CHEMBL2069853,=,=,nM,31.2,nM,31.2,DPP4
CHEMBL2069854,=,=,nM,50.6,nM,50.6,DPP4
CHEMBL2069855,=,=,nM,33.9,nM,33.9,DPP4
CHEMBL2069856,=,=,nM,76.2,nM,76.2,DPP4
CHEMBL2069308,=,=,nM,36.7,nM,36.7,DPP4
CHEMBL2069857,=,=,nM,42.2,nM,42.2,DPP4
CHEMBL2069858,=,=,nM,30.5,nM,30.5,DPP4
CHEMBL2069859,=,=,nM,113.9,nM,113.9,DPP4
CHEMBL2069860,=,=,nM,57.4,nM,57.4,DPP4
CHEMBL2086587,=,=,nM,320.0,nM,320.0,DPP4
CHEMBL2086588,=,=,nM,890.0,nM,890.0,DPP4
CHEMBL2086589,=,=,nM,863.0,nM,863.0,DPP4
CHEMBL2086590,=,=,nM,93.0,nM,93.0,DPP4
CHEMBL2086591,=,=,nM,31.0,nM,31.0,DPP4
CHEMBL2086592,=,=,nM,28.0,nM,28.0,DPP4
CHEMBL2086593,=,=,nM,715.0,nM,715.0,DPP4
CHEMBL2086594,=,=,nM,107.0,nM,107.0,DPP4
CHEMBL2086595,=,=,nM,298.0,nM,298.0,DPP4
CHEMBL2086596,=,=,nM,869.0,nM,869.0,DPP4
CHEMBL2086597,=,=,nM,843.0,nM,843.0,DPP4
CHEMBL2086598,=,=,nM,74.0,nM,74.0,DPP4
CHEMBL2086599,=,=,nM,26.0,nM,26.0,DPP4
CHEMBL2086600,=,=,nM,19.0,nM,19.0,DPP4
CHEMBL2086601,=,=,nM,694.0,nM,694.0,DPP4
CHEMBL2086602,=,=,nM,104.0,nM,104.0,DPP4
CHEMBL2086603,=,=,nM,311.0,nM,311.0,DPP4
CHEMBL2086604,=,=,nM,879.0,nM,879.0,DPP4
CHEMBL2086605,=,=,nM,863.0,nM,863.0,DPP4
CHEMBL2086606,=,=,nM,100.0,nM,100.0,DPP4
CHEMBL2086607,=,=,nM,34.0,nM,34.0,DPP4
CHEMBL2086608,=,=,nM,31.0,nM,31.0,DPP4
CHEMBL2086609,=,=,nM,723.0,nM,723.0,DPP4
CHEMBL2086610,=,=,nM,116.0,nM,116.0,DPP4
CHEMBL2086611,=,=,nM,10.3,nM,10.3,DPP4
CHEMBL2086612,=,=,nM,13.2,nM,13.2,DPP4
CHEMBL2086613,=,=,nM,2.3,nM,2.3,DPP4
CHEMBL2086614,=,=,nM,3.8,nM,3.8,DPP4
CHEMBL2086615,=,=,nM,11.6,nM,11.6,DPP4
CHEMBL2086616,=,=,nM,14.3,nM,14.3,DPP4
CHEMBL77538,=,=,nM,7.2,nM,7.2,DPP4
CHEMBL142703,=,=,nM,3.2,nM,3.2,DPP4
CHEMBL2058971,=,=,nM,0.37,nmol/L,0.37,DPP4
CHEMBL2058968,=,=,nM,2.2,nmol/L,2.2,DPP4
CHEMBL2058969,=,=,nM,0.95,nmol/L,0.95,DPP4
CHEMBL2147702,=,=,nM,4.5,nmol/L,4.5,DPP4
CHEMBL2147703,=,=,nM,0.26,nmol/L,0.26,DPP4
CHEMBL2147704,=,=,nM,0.2,nmol/L,0.2,DPP4
CHEMBL2147705,=,=,nM,4.0,nmol/L,4.0,DPP4
CHEMBL2147706,=,=,nM,4.3,nmol/L,4.3,DPP4
CHEMBL2147707,=,=,nM,0.94,nmol/L,0.94,DPP4
CHEMBL2147709,=,=,nM,0.32,nmol/L,0.32,DPP4
CHEMBL2147710,=,=,nM,5.6,nmol/L,5.6,DPP4
CHEMBL2147711,=,=,nM,2.9,nmol/L,2.9,DPP4
CHEMBL2147712,=,=,nM,0.3,nmol/L,0.3,DPP4
CHEMBL2147713,=,=,nM,0.85,nmol/L,0.85,DPP4
CHEMBL2147714,=,=,nM,3.4,nmol/L,3.4,DPP4
CHEMBL2147715,=,=,nM,12.0,nmol/L,12.0,DPP4
CHEMBL2147772,=,=,nM,5.0,nmol/L,5.0,DPP4
CHEMBL2147773,=,=,nM,0.62,nmol/L,0.62,DPP4
CHEMBL2147771,=,=,nM,0.63,nmol/L,0.63,DPP4
CHEMBL2147774,=,=,nM,15.0,nmol/L,15.0,DPP4
CHEMBL2147775,=,=,nM,6.3,nmol/L,6.3,DPP4
CHEMBL391466,=,=,nM,1.6,nmol/L,1.6,DPP4
CHEMBL241253,=,=,nM,1.6,nmol/L,1.6,DPP4
CHEMBL2147776,>,>,nM,1000.0,nmol/L,1000.0,DPP4
CHEMBL2147777,=,=,nM,0.37,nmol/L,0.37,DPP4
CHEMBL2147070,=,=,nM,0.48,nM,0.48,DPP4
CHEMBL385517,=,=,nM,3.37,nM,3.37,DPP4
CHEMBL237500,=,=,nM,1.0,nM,1.0,DPP4
CHEMBL376359,=,=,nM,4.0,nM,4.0,DPP4
CHEMBL1422,=,=,nM,18.0,nM,18.0,DPP4
CHEMBL2147057,=,=,nM,418.0,nM,418.0,DPP4
CHEMBL2147087,=,=,nM,103.0,nM,103.0,DPP4
CHEMBL2147184,=,=,nM,400.0,nM,400.0,DPP4
CHEMBL2147185,=,=,nM,3400.0,nM,3400.0,DPP4
CHEMBL2147186,>,>,nM,10000.0,nM,10000.0,DPP4
CHEMBL2147187,=,=,nM,660.0,nM,660.0,DPP4
CHEMBL2147188,=,=,nM,271.0,nM,271.0,DPP4
CHEMBL2147189,=,=,nM,72.0,nM,72.0,DPP4
CHEMBL2147190,=,=,nM,66.0,nM,66.0,DPP4
CHEMBL2147191,=,=,nM,72.0,nM,72.0,DPP4
CHEMBL2147192,=,=,nM,340.0,nM,340.0,DPP4
CHEMBL2147193,=,=,nM,66.0,nM,66.0,DPP4
CHEMBL2147194,=,=,nM,17.0,nM,17.0,DPP4
CHEMBL2147183,=,=,nM,22.0,nM,22.0,DPP4
CHEMBL2147195,=,=,nM,16.0,nM,16.0,DPP4
CHEMBL2147196,=,=,nM,12.0,nM,12.0,DPP4
CHEMBL2147071,=,=,nM,10.0,nM,10.0,DPP4
CHEMBL2147072,=,=,nM,6.3,nM,6.3,DPP4
CHEMBL2147073,=,=,nM,1.6,nM,1.6,DPP4
CHEMBL2147074,=,=,nM,3.8,nM,3.8,DPP4
CHEMBL2147075,=,=,nM,90.0,nM,90.0,DPP4
CHEMBL2147076,=,=,nM,94.0,nM,94.0,DPP4
CHEMBL2147077,=,=,nM,56.0,nM,56.0,DPP4
CHEMBL2147078,=,=,nM,60.0,nM,60.0,DPP4
CHEMBL2147079,=,=,nM,21.0,nM,21.0,DPP4
CHEMBL2147080,=,=,nM,14.0,nM,14.0,DPP4
CHEMBL2147081,=,=,nM,13.0,nM,13.0,DPP4
CHEMBL2147082,=,=,nM,5.8,nM,5.8,DPP4
CHEMBL2147083,=,=,nM,3.5,nM,3.5,DPP4
CHEMBL2147084,=,=,nM,54.0,nM,54.0,DPP4
CHEMBL2147085,=,=,nM,17.0,nM,17.0,DPP4
CHEMBL2147086,=,=,nM,64.0,nM,64.0,DPP4
CHEMBL2147058,=,=,nM,11.0,nM,11.0,DPP4
CHEMBL2147059,=,=,nM,38.0,nM,38.0,DPP4
CHEMBL2147060,=,=,nM,160.0,nM,160.0,DPP4
CHEMBL2147049,=,=,nM,110.0,nM,110.0,DPP4
CHEMBL2147061,>,>,nM,10000.0,nM,10000.0,DPP4
CHEMBL2147062,=,=,nM,150.0,nM,150.0,DPP4
CHEMBL2147063,=,=,nM,6900.0,nM,6900.0,DPP4
CHEMBL2147064,=,=,nM,3500.0,nM,3500.0,DPP4
CHEMBL2147065,=,=,nM,8900.0,nM,8900.0,DPP4
CHEMBL2147066,=,=,nM,51.0,nM,51.0,DPP4
CHEMBL2147067,=,=,nM,90.0,nM,90.0,DPP4
CHEMBL2147068,=,=,nM,25.0,nM,25.0,DPP4
CHEMBL2147069,=,=,nM,4.8,nM,4.8,DPP4
CHEMBL2147056,=,=,nM,0.55,nM,0.55,DPP4
CHEMBL1182947,=,=,nM,15000.0,nM,15000.0,DPP4
